qseqid	sseqid	pident	qcovs	qlen	slen	length	nident	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
IId	5	77.474	3	17615	131229	475	368	87	18	2	467	39405	39868	1.89e-70	267
IIe	5	84.781	6	26707	131229	1117	947	147	21	14797	15904	38766	39868	0.0	1099
IIe	5	99.515	6	26707	131229	412	410	2	0	1	412	50081	49670	0.0	750
IIe	13	73.194	5	26707	62092	1481	1084	347	40	4552	6011	5318	3867	1.56e-137	490
IVa	5	98.863	26	26090	131229	4133	4086	45	2	17455	21586	49670	53801	0.0	7371
IVa	5	99.566	26	26090	131229	1845	1837	5	3	21177	23019	53432	55275	0.0	3360
IVa	5	97.007	26	26090	131229	735	713	22	0	22208	22942	49673	48939	0.0	1236
IVa	5	85.099	26	26090	131229	1114	948	148	15	13568	14673	39868	38765	0.0	1122
IVa	5	89.189	26	26090	131229	370	330	40	0	21217	21586	53392	53761	3.32e-129	462
IVa	5	88.140	26	26090	131229	371	327	42	2	21177	21546	53472	53841	1.56e-122	440
IVa	5	89.790	26	26090	131229	333	299	26	7	21258	21586	53393	53721	2.03e-116	420
IVa	5	89.362	26	26090	131229	329	294	35	0	21178	21506	53513	53841	9.44e-115	414
IVa	5	90.169	26	26090	131229	295	266	21	7	21176	21466	53551	53841	1.24e-103	377
IVa	5	88.316	26	26090	131229	291	257	34	0	21296	21586	53391	53681	2.70e-95	350
IVa	5	88.400	26	26090	131229	250	221	29	0	21177	21426	53592	53841	7.67e-81	302
IVa	15	99.241	3	26090	51418	791	785	6	0	22212	23002	41864	41074	0.0	1428
IVb	5	98.863	31	21777	131229	4133	4086	45	2	13452	17583	49670	53801	0.0	7371
IVb	5	99.566	31	21777	131229	1845	1837	5	3	17174	19016	53432	55275	0.0	3360
IVb	5	97.007	31	21777	131229	735	713	22	0	18205	18939	49673	48939	0.0	1236
IVb	5	85.099	31	21777	131229	1114	948	148	15	9565	10670	39868	38765	0.0	1122
IVb	5	89.189	31	21777	131229	370	330	40	0	17214	17583	53392	53761	2.77e-129	462
IVb	5	88.140	31	21777	131229	371	327	42	2	17174	17543	53472	53841	1.30e-122	440
IVb	5	89.790	31	21777	131229	333	299	26	7	17255	17583	53393	53721	1.69e-116	420
IVb	5	89.362	31	21777	131229	329	294	35	0	17175	17503	53513	53841	7.88e-115	414
IVb	5	90.169	31	21777	131229	295	266	21	7	17173	17463	53551	53841	1.03e-103	377
IVb	5	88.316	31	21777	131229	291	257	34	0	17293	17583	53391	53681	2.25e-95	350
IVb	5	88.400	31	21777	131229	250	221	29	0	17174	17423	53592	53841	6.40e-81	302
IVb	15	99.241	4	21777	51418	791	785	6	0	18209	18999	41864	41074	0.0	1428
IVc	5	98.863	35	31263	131229	4133	4086	45	2	20149	24280	49670	53801	0.0	7371
IVc	5	99.895	35	31263	131229	2865	2862	0	1	27348	30209	10311	7447	0.0	5271
IVc	5	99.458	35	31263	131229	1845	1835	7	3	23871	25713	53432	55275	0.0	3349
IVc	5	100.000	35	31263	131229	1324	1324	0	0	26024	27347	7447	8770	0.0	2446
IVc	5	97.007	35	31263	131229	735	713	22	0	24902	25636	49673	48939	0.0	1236
IVc	5	85.099	35	31263	131229	1114	948	148	15	16261	17366	39868	38765	0.0	1122
IVc	5	89.189	35	31263	131229	370	330	40	0	23911	24280	53392	53761	3.98e-129	462
IVc	5	87.871	35	31263	131229	371	326	43	2	23871	24240	53472	53841	8.69e-121	435
IVc	5	89.790	35	31263	131229	333	299	26	7	23952	24280	53393	53721	2.43e-116	420
IVc	5	89.362	35	31263	131229	329	294	35	0	23872	24200	53513	53841	1.13e-114	414
IVc	5	89.831	35	31263	131229	295	265	22	7	23870	24160	53551	53841	6.91e-102	372
IVc	5	88.316	35	31263	131229	291	257	34	0	23990	24280	53391	53681	3.24e-95	350
IVc	5	89.200	35	31263	131229	250	223	27	0	23871	24120	53592	53841	4.25e-84	313
IVc	5	90.000	35	31263	131229	170	153	15	2	23872	24040	53673	53841	9.52e-56	219
IVc	5	87.218	35	31263	131229	133	116	13	3	23870	24000	53711	53841	1.27e-34	148
IVc	15	99.241	3	31263	51418	791	785	6	0	24906	25696	41864	41074	0.0	1428
IVd	5	85.637	8	14223	131229	1114	954	142	15	12897	14002	39868	38765	0.0	1155
IVg	5	98.767	28	23157	131229	4135	4084	47	4	14959	19092	49670	53801	0.0	7350
IVg	5	99.459	28	23157	131229	1847	1837	5	5	18681	20525	53432	55275	0.0	3350
IVg	5	97.007	28	23157	131229	735	713	22	0	19714	20448	49673	48939	0.0	1236
IVg	5	89.180	28	23157	131229	915	816	95	3	11265	12177	39677	38765	0.0	1138
IVg	5	89.037	28	23157	131229	374	333	40	1	18719	19092	53389	53761	2.95e-129	462
IVg	5	88.204	28	23157	131229	373	329	40	4	18681	19052	53472	53841	3.84e-123	442
IVg	5	89.790	28	23157	131229	333	299	26	7	18764	19092	53393	53721	1.80e-116	420
IVg	5	88.824	28	23157	131229	340	302	36	2	18673	19012	53504	53841	2.33e-115	416
IVg	5	89.145	28	23157	131229	304	271	23	9	18673	18972	53544	53841	1.84e-101	370
IVg	5	88.316	28	23157	131229	291	257	34	0	18802	19092	53391	53681	2.40e-95	350
IVg	5	88.492	28	23157	131229	252	223	27	2	18681	18932	53592	53841	1.89e-81	303
IVg	15	99.241	3	23157	51418	791	785	6	0	19718	20508	41864	41074	0.0	1428
IVi	5	98.863	29	23124	131229	4133	4086	45	2	4103	8234	53801	49670	0.0	7371
IVi	5	99.512	29	23124	131229	1845	1836	6	3	2670	4512	55275	53432	0.0	3354
IVi	5	97.007	29	23124	131229	735	713	22	0	2747	3481	48939	49673	0.0	1236
IVi	5	85.099	29	23124	131229	1114	948	148	15	12574	13679	38765	39868	0.0	1122
IVi	5	89.189	29	23124	131229	370	330	40	0	4103	4472	53761	53392	2.95e-129	462
IVi	5	88.140	29	23124	131229	371	327	42	2	4143	4512	53841	53472	1.38e-122	440
IVi	5	89.790	29	23124	131229	333	299	26	7	4103	4431	53721	53393	1.80e-116	420
IVi	5	89.362	29	23124	131229	329	294	35	0	4183	4511	53841	53513	8.37e-115	414
IVi	5	90.169	29	23124	131229	295	266	21	7	4223	4513	53841	53551	1.10e-103	377
IVi	5	88.316	29	23124	131229	291	257	34	0	4103	4393	53681	53391	2.39e-95	350
IVi	5	88.400	29	23124	131229	250	221	29	0	4263	4512	53841	53592	6.80e-81	302
IVi	15	99.241	3	23124	51418	791	785	6	0	2687	3477	41074	41864	0.0	1428
IVj	5	98.863	29	23328	131229	4133	4086	45	2	4102	8233	53801	49670	0.0	7371
IVj	5	99.404	29	23328	131229	1846	1835	6	5	2669	4511	55275	53432	0.0	3343
IVj	5	94.757	29	23328	131229	801	759	35	7	2684	3480	48876	49673	0.0	1240
IVj	5	85.637	29	23328	131229	1114	954	142	15	11015	12120	38765	39868	0.0	1155
IVj	5	89.189	29	23328	131229	370	330	40	0	4102	4471	53761	53392	2.97e-129	462
IVj	5	88.140	29	23328	131229	371	327	42	2	4142	4511	53841	53472	1.39e-122	440
IVj	5	89.790	29	23328	131229	333	299	26	7	4102	4430	53721	53393	1.81e-116	420
IVj	5	89.362	29	23328	131229	329	294	35	0	4182	4510	53841	53513	8.44e-115	414
IVj	5	90.169	29	23328	131229	295	266	21	7	4222	4512	53841	53551	1.11e-103	377
IVj	5	88.316	29	23328	131229	291	257	34	0	4102	4392	53681	53391	2.41e-95	350
IVj	5	88.400	29	23328	131229	250	221	29	0	4262	4511	53841	53592	6.86e-81	302
IVj	15	98.990	3	23328	51418	792	784	6	2	2686	3476	41074	41864	0.0	1417
IVk	5	99.236	19	51121	131229	4056	4025	23	7	29792	33843	53721	49670	0.0	7312
IVk	5	99.263	19	51121	131229	1764	1751	10	3	28359	30120	55275	53513	0.0	3182
IVk	5	87.952	19	51121	131229	1494	1314	172	2	24626	26118	48873	47387	0.0	1755
IVk	5	86.042	19	51121	131229	1440	1239	174	22	9942	11372	38447	39868	0.0	1520
IVk	5	97.143	19	51121	131229	735	714	21	0	28436	29170	48939	49673	0.0	1242
IVk	5	85.099	19	51121	131229	1114	948	148	15	36625	37730	38765	39868	0.0	1122
IVk	5	90.606	19	51121	131229	330	299	31	0	29792	30121	53761	53432	1.10e-121	438
IVk	5	88.822	19	51121	131229	331	294	35	2	29792	30121	53801	53472	1.11e-111	405
IVk	5	88.699	19	51121	131229	292	259	31	2	29832	30122	53841	53551	1.14e-96	355
IVk	5	88.316	19	51121	131229	291	257	34	0	29792	30082	53681	53391	5.29e-95	350
IVk	5	90.000	19	51121	131229	250	225	25	0	29872	30121	53841	53592	3.21e-87	324
IVk	5	90.187	19	51121	131229	214	193	15	5	29912	30122	53841	53631	3.28e-72	274
IVk	15	99.115	2	51121	51418	791	784	7	0	28376	29166	41074	41864	0.0	1423
IVl	5	98.935	19	36033	131229	4132	4088	43	1	4100	8230	53801	49670	0.0	7385
IVl	5	99.241	19	36033	131229	1845	1831	11	3	2667	4509	55275	53432	0.0	3326
IVl	5	97.007	19	36033	131229	735	713	22	0	2744	3478	48939	49673	0.0	1236
IVl	5	85.099	19	36033	131229	1114	948	148	15	11012	12117	38765	39868	0.0	1122
IVl	5	90.270	19	36033	131229	370	334	36	0	4100	4469	53761	53392	9.80e-136	484
IVl	5	89.189	19	36033	131229	370	330	40	0	4140	4509	53841	53472	4.59e-129	462
IVl	5	90.881	19	36033	131229	329	299	30	0	4180	4508	53841	53513	5.98e-123	442
IVl	5	89.759	19	36033	131229	332	298	28	5	4100	4428	53721	53393	2.80e-116	420
IVl	5	91.497	19	36033	131229	294	269	19	5	4220	4510	53841	53551	3.65e-110	399
IVl	5	89.347	19	36033	131229	291	260	31	0	4100	4390	53681	53391	3.70e-100	366
IVl	5	89.600	19	36033	131229	250	224	26	0	4260	4509	53841	53592	1.05e-85	318
IVl	5	88.732	19	36033	131229	213	189	20	3	4300	4510	53841	53631	2.33e-67	257
IVl	15	99.241	2	36033	51418	791	785	6	0	2684	3474	41074	41864	0.0	1428
IVm	5	99.195	24	30461	131229	5588	5543	43	2	1653	7239	55256	49670	0.0	10069
IVm	5	96.203	24	30461	131229	790	760	12	2	25809	26580	55256	54467	0.0	1277
IVm	5	94.438	24	30461	131229	809	764	40	5	1641	2446	48867	49673	0.0	1240
IVm	5	93.844	24	30461	131229	731	686	28	1	25867	26580	48939	49669	0.0	1085
IVm	5	87.213	24	30461	131229	915	798	114	3	10021	10934	38765	39677	0.0	1038
IVm	5	98.537	24	30461	131229	410	404	6	0	3108	3517	53841	53432	0.0	725
IVm	5	90.244	24	30461	131229	410	370	40	0	3068	3477	53801	53392	2.26e-151	536
IVm	5	89.757	24	30461	131229	371	333	34	4	3068	3436	53761	53393	6.45e-132	472
IVm	5	88.140	24	30461	131229	371	327	42	2	3148	3517	53841	53472	1.82e-122	440
IVm	5	89.790	24	30461	131229	333	299	30	3	3068	3398	53721	53391	1.83e-117	424
IVm	5	89.362	24	30461	131229	329	294	35	0	3188	3516	53841	53513	1.10e-114	414
IVm	5	90.169	24	30461	131229	295	266	21	7	3228	3518	53841	53551	1.45e-103	377
IVm	5	88.400	24	30461	131229	250	221	29	0	3268	3517	53841	53592	8.96e-81	302
IVm	15	99.114	5	30461	51418	790	783	7	0	1653	2442	41075	41864	0.0	1421
IVm	15	95.995	5	30461	51418	799	767	13	3	25802	26581	41067	41865	0.0	1280
IVn	5	99.462	26	28019	131229	4093	4071	20	2	9395	13486	53761	49670	0.0	7435
IVn	5	98.320	26	28019	131229	1786	1756	30	0	7979	9764	55257	53472	0.0	3133
IVn	5	99.136	26	28019	131229	810	803	4	3	2667	3474	55275	54467	0.0	1454
IVn	5	97.007	26	28019	131229	735	713	22	0	8039	8773	48939	49673	0.0	1236
IVn	5	96.990	26	28019	131229	731	709	22	0	2744	3474	48939	49669	0.0	1229
IVn	5	85.099	26	28019	131229	1114	948	148	15	16268	17373	38765	39868	0.0	1122
IVn	5	90.541	26	28019	131229	370	335	35	0	9395	9764	53801	53432	1.64e-137	490
IVn	5	93.030	26	28019	131229	330	307	21	2	9435	9763	53841	53513	9.86e-135	481
IVn	5	90.361	26	28019	131229	332	300	28	3	9395	9724	53721	53392	2.80e-120	433
IVn	5	90.034	26	28019	131229	291	262	29	0	9475	9765	53841	53551	1.33e-103	377
IVn	5	88.400	26	28019	131229	250	221	29	0	9515	9764	53841	53592	8.24e-81	302
IVn	15	99.243	6	28019	51418	793	787	6	0	2684	3476	41074	41866	0.0	1432
IVn	15	99.241	6	28019	51418	790	784	6	0	7980	8769	41075	41864	0.0	1426
IX	5	99.180	33	44355	131229	6222	6171	48	3	20092	26311	55095	48875	0.0	11204
IX	5	99.380	33	44355	131229	5002	4971	20	1	665	5666	26978	21988	0.0	9055
IX	5	97.997	33	44355	131229	799	783	16	0	25514	26312	54463	55261	0.0	1387
IX	5	79.067	33	44355	131229	1973	1560	397	13	33843	35807	13722	11758	0.0	1341
IX	5	97.156	33	44355	131229	633	615	18	0	20092	20724	49041	49673	0.0	1070
IX	5	78.403	33	44355	131229	1315	1031	248	31	6596	7895	55389	56682	0.0	822
IX	5	89.294	33	44355	131229	411	367	42	2	21346	21755	53801	53392	1.54e-144	514
IX	5	89.294	33	44355	131229	411	367	42	2	21386	21795	53841	53432	1.54e-144	514
IX	5	89.730	33	44355	131229	370	332	38	0	21426	21795	53841	53472	2.61e-132	473
IX	5	88.649	33	44355	131229	370	328	42	0	21346	21715	53761	53392	1.22e-125	451
IX	5	89.728	33	44355	131229	331	297	30	4	21466	21794	53841	53513	3.45e-116	420
IX	5	89.489	33	44355	131229	333	298	27	7	21346	21674	53721	53393	1.61e-114	414
IX	5	88.316	33	44355	131229	291	257	34	0	21506	21796	53841	53551	4.59e-95	350
IX	15	97.758	3	44355	51418	803	785	18	0	25505	26307	41877	41075	0.0	1384
IX	15	98.887	3	44355	51418	629	622	7	0	20092	20720	41236	41864	0.0	1123
Ia	5	98.839	16	39332	131229	4133	4085	46	2	31199	35330	49670	53801	0.0	7365
Ia	5	99.459	16	39332	131229	1847	1837	5	5	34921	36765	53432	55275	0.0	3350
Ia	5	97.007	16	39332	131229	735	713	22	0	35954	36688	49673	48939	0.0	1236
Ia	5	89.266	16	39332	131229	913	815	98	0	27505	28417	39677	38765	0.0	1144
Ia	5	89.189	16	39332	131229	370	330	40	0	34961	35330	53392	53761	5.01e-129	462
Ia	5	88.140	16	39332	131229	371	327	42	2	34921	35290	53472	53841	2.35e-122	440
Ia	5	89.790	16	39332	131229	333	299	26	7	35002	35330	53393	53721	3.06e-116	420
Ia	5	89.362	16	39332	131229	329	294	35	0	34922	35250	53513	53841	1.42e-114	414
Ia	5	90.169	16	39332	131229	295	266	21	7	34920	35210	53551	53841	1.87e-103	377
Ia	5	88.316	16	39332	131229	291	257	34	0	35040	35330	53391	53681	4.07e-95	350
Ia	5	88.400	16	39332	131229	250	221	29	0	34921	35170	53592	53841	1.16e-80	302
Ia	15	99.241	2	39332	51418	791	785	6	0	35958	36748	41864	41074	0.0	1428
Ib	5	99.889	17	16367	131229	1802	1800	2	0	1	1802	51471	49670	0.0	3317
Ib	5	89.266	17	16367	131229	913	815	98	0	4584	5496	38765	39677	0.0	1144
VI	5	98.839	28	23293	131229	4133	4085	46	2	15380	19511	49670	53801	0.0	7365
VI	5	99.619	28	23293	131229	1839	1832	4	2	19102	20937	53432	55270	0.0	3354
VI	5	94.261	28	23293	131229	819	772	41	6	20133	20949	49673	48859	0.0	1247
VI	5	88.621	28	23293	131229	914	810	103	1	11685	12598	39677	38765	0.0	1110
VI	5	89.189	28	23293	131229	370	330	40	0	19142	19511	53392	53761	2.97e-129	462
VI	5	88.140	28	23293	131229	371	327	42	2	19102	19471	53472	53841	1.39e-122	440
VI	5	89.790	28	23293	131229	333	299	26	7	19183	19511	53393	53721	1.81e-116	420
VI	5	89.362	28	23293	131229	329	294	35	0	19103	19431	53513	53841	8.43e-115	414
VI	5	90.169	28	23293	131229	295	266	21	7	19101	19391	53551	53841	1.11e-103	377
VI	5	88.316	28	23293	131229	291	257	34	0	19221	19511	53391	53681	2.41e-95	350
VI	5	88.400	28	23293	131229	250	221	29	0	19102	19351	53592	53841	6.85e-81	302
VI	15	99.241	3	23293	51418	790	784	6	0	20137	20926	41864	41075	0.0	1426
VII	5	96.005	53	33261	131229	10337	9924	395	17	83	10413	65671	55347	0.0	16785
VII	5	98.839	53	33261	131229	4133	4085	46	2	18537	22668	53801	49670	0.0	7365
VII	5	85.263	53	33261	131229	4933	4206	667	37	4142	9059	44987	40100	0.0	5027
VII	5	99.836	53	33261	131229	1825	1822	3	0	17122	18946	55256	53432	0.0	3354
VII	5	99.114	53	33261	131229	790	783	6	1	23545	24333	55256	54467	0.0	1419
VII	5	97.007	53	33261	131229	735	713	22	0	17181	17915	48939	49673	0.0	1236
VII	5	96.990	53	33261	131229	731	709	22	0	23603	24333	48939	49669	0.0	1229
VII	5	90.586	53	33261	131229	648	587	44	6	14851	15495	38509	37876	0.0	843
VII	5	89.189	53	33261	131229	370	330	40	0	18537	18906	53761	53392	4.24e-129	462
VII	5	88.140	53	33261	131229	371	327	42	2	18577	18946	53841	53472	1.99e-122	440
VII	5	89.790	53	33261	131229	333	299	26	7	18537	18865	53721	53393	2.59e-116	420
VII	5	89.362	53	33261	131229	329	294	35	0	18617	18945	53841	53513	1.20e-114	414
VII	5	90.169	53	33261	131229	295	266	21	7	18657	18947	53841	53551	1.58e-103	377
VII	5	88.742	53	33261	131229	302	268	30	4	13886	14185	38752	38453	3.42e-100	366
VII	5	88.316	53	33261	131229	291	257	34	0	18537	18827	53681	53391	3.44e-95	350
VII	5	88.400	53	33261	131229	250	221	29	0	18697	18946	53841	53592	9.78e-81	302
VII	15	99.241	5	33261	51418	790	784	6	0	17122	17911	41075	41864	0.0	1426
VII	15	99.115	5	33261	51418	791	784	6	1	23545	24334	41075	41865	0.0	1421
VIII	5	99.487	20	33371	131229	4093	4072	19	2	3666	7757	53761	49670	0.0	7441
VIII	5	98.061	20	33371	131229	1805	1770	32	3	2233	4035	55275	53472	0.0	3136
VIII	5	97.007	20	33371	131229	735	713	22	0	2310	3044	48939	49673	0.0	1236
VIII	5	85.278	20	33371	131229	1114	950	145	16	22142	23247	38766	39868	0.0	1131
VIII	5	90.541	20	33371	131229	370	335	35	0	3666	4035	53801	53432	1.95e-137	490
VIII	5	93.030	20	33371	131229	330	307	21	2	3706	4034	53841	53513	1.17e-134	481
VIII	5	90.361	20	33371	131229	332	300	28	3	3666	3995	53721	53392	3.33e-120	433
VIII	5	90.034	20	33371	131229	291	262	29	0	3746	4036	53841	53551	1.58e-103	377
VIII	5	88.400	20	33371	131229	250	221	29	0	3786	4035	53841	53592	9.81e-81	302
VIII	15	99.241	2	33371	51418	791	785	6	0	2250	3040	41074	41864	0.0	1428
VIII	13	73.163	4	33371	62092	1483	1085	344	43	11897	13356	5318	3867	9.08e-136	484
Va	5	94.966	61	28612	131229	16885	16035	737	76	2633	19483	55258	38453	0.0	26367
Va	5	86.310	61	28612	131229	5062	4369	650	42	12910	17949	61619	56579	0.0	5469
Va	5	96.135	61	28612	131229	802	771	24	7	8217	9015	54463	55260	0.0	1303
Va	5	94.417	61	28612	131229	806	761	40	5	2626	3427	48869	49673	0.0	1234
Va	5	90.895	61	28612	131229	648	589	41	8	20152	20795	38509	37876	0.0	854
Va	5	88.808	61	28612	131229	411	365	44	2	4049	4458	53801	53392	2.15e-141	503
Va	5	88.808	61	28612	131229	411	365	44	2	4089	4498	53841	53432	2.15e-141	503
Va	5	89.189	61	28612	131229	370	330	40	0	4049	4418	53761	53392	3.65e-129	462
Va	5	89.189	61	28612	131229	370	330	40	0	4129	4498	53841	53472	3.65e-129	462
Va	5	89.790	61	28612	131229	333	299	26	7	4049	4377	53721	53393	2.23e-116	420
Va	5	89.790	61	28612	131229	333	299	26	7	4169	4497	53841	53513	2.23e-116	420
Va	5	88.316	61	28612	131229	291	257	34	0	4049	4339	53681	53391	2.96e-95	350
Va	5	88.316	61	28612	131229	291	257	34	0	4209	4499	53841	53551	2.96e-95	350
Va	15	98.861	5	28612	51418	790	781	8	1	2635	3423	41075	41864	0.0	1408
Va	15	97.446	5	28612	51418	744	725	19	0	8208	8951	41877	41134	0.0	1269
Vb	5	98.782	69	42083	131229	12237	12088	145	4	1	12235	65626	53392	0.0	21769
Vb	5	97.951	69	42083	131229	8982	8798	158	15	20123	29095	46826	37862	0.0	15544
Vb	5	99.787	69	42083	131229	7027	7012	8	1	11826	18852	53841	46822	0.0	12887
Vb	5	84.455	69	42083	131229	4934	4167	706	38	4008	8926	44987	40100	0.0	4806
Vb	5	84.455	69	42083	131229	4934	4167	706	38	21962	26849	61619	56701	0.0	4806
Vb	5	94.413	69	42083	131229	895	845	40	6	40938	41829	27827	26940	0.0	1367
Vb	5	94.875	69	42083	131229	800	759	38	3	10367	11164	48875	49673	0.0	1247
Vb	5	94.888	69	42083	131229	802	761	34	7	15994	16792	54463	55260	0.0	1247
Vb	5	90.488	69	42083	131229	410	371	39	0	11786	12195	53801	53392	6.70e-153	542
Vb	5	89.051	69	42083	131229	411	366	43	2	11866	12275	53841	53432	6.79e-143	508
Vb	5	89.757	69	42083	131229	371	333	34	4	11786	12154	53761	53393	8.91e-132	472
Vb	5	88.919	69	42083	131229	370	329	41	0	11906	12275	53841	53472	2.50e-127	457
Vb	5	89.790	69	42083	131229	333	299	30	3	11786	12116	53721	53391	2.53e-117	424
Vb	5	89.759	69	42083	131229	332	298	28	5	11946	12274	53841	53513	3.27e-116	420
Vb	5	88.660	69	42083	131229	291	258	33	0	11986	12276	53841	53551	9.37e-97	355
Vb	5	87.698	69	42083	131229	252	221	27	3	12026	12275	53841	53592	2.68e-77	291
Vb	5	97.468	69	42083	131229	158	154	4	0	40798	40955	28040	27883	3.49e-71	270
Vb	5	90.909	69	42083	131229	44	40	2	2	15820	15862	49805	49847	2.96e-07	58.4
Vb	15	98.987	4	42083	51418	790	782	8	0	10371	11160	41075	41864	0.0	1415
Vb	15	96.371	4	42083	51418	744	717	27	0	15985	16728	41877	41134	0.0	1225
Vc	5	99.107	60	47212	131229	26875	26635	216	17	49	26917	65671	38815	0.0	48278
Vc	5	84.657	60	47212	131229	4934	4177	696	38	20745	25632	61619	56701	0.0	4861
Vc	5	84.435	60	47212	131229	4934	4166	707	38	4108	9026	44987	40100	0.0	4800
Vc	5	99.115	60	47212	131229	791	784	6	1	32164	32953	55257	54467	0.0	1421
Vc	5	99.114	60	47212	131229	790	783	6	1	26919	27707	55256	54467	0.0	1419
Vc	5	94.875	60	47212	131229	800	759	38	3	10467	11264	48875	49673	0.0	1247
Vc	5	94.888	60	47212	131229	802	761	34	7	16054	16852	54463	55260	0.0	1247
Vc	5	94.396	60	47212	131229	803	758	39	6	32155	32953	48869	49669	0.0	1229
Vc	5	94.704	60	47212	131229	793	751	38	4	26918	27707	48878	49669	0.0	1229
Vc	5	88.808	60	47212	131229	411	365	44	2	11886	12295	53801	53392	3.55e-141	503
